,user,enrolled,predicted_reach
2896,229656,1,1
2897,40693,1,1
2898,124347,0,0
2899,111920,1,1
2900,115357,0,0
2901,51401,0,0
2902,238384,0,0
2903,52009,1,0
2904,152575,0,0
2905,210235,0,0
2906,254584,1,0
2907,204106,1,1
2908,231544,0,0
2909,199780,1,1
2910,368986,1,1
2911,342218,1,0
2912,221643,0,0
2913,34861,0,0
2914,46050,1,0
2915,206614,0,0
2916,337383,0,0
2917,50277,0,0
2918,359847,0,0
2919,229822,0,0
2920,290561,1,1
2921,307168,1,1
2922,206977,0,0
2923,241014,1,1
2924,100005,1,1
2925,71929,1,0
2926,54537,1,0
2927,204274,0,0
2928,251954,1,1
2929,258277,1,1
2930,181914,0,0
2931,357699,1,1
2932,29611,1,1
2933,241808,0,0
2934,192332,1,1
2935,148062,0,1
2936,242985,0,0
2937,2008,1,0
2938,90331,1,1
2939,173457,1,1
2940,184897,0,1
2941,242261,1,1
2942,258236,1,1
2943,139804,0,1
2944,263456,1,0
2945,226091,1,1
2946,1575,0,1
2947,85858,0,1
2948,338838,0,0
2949,27791,1,0
2950,180699,1,1
2951,295684,1,0
2952,261012,0,0
2953,69223,1,1
2954,298733,0,0
2955,215199,0,1
2956,1830,1,1
2957,47213,1,1
2958,164130,0,0
2959,185013,0,0
2960,271627,1,1
2961,40735,1,1
2962,69803,0,1
2963,72385,1,0
2964,18219,1,1
2965,120529,1,1
2966,289211,0,0
2967,142906,1,1
2968,76985,1,1
2969,234106,0,0
2970,314059,0,0
2971,334310,1,1
2972,203597,1,1
2973,366402,1,0
2974,292337,1,0
2975,230079,0,0
2976,167139,0,1
2977,253417,0,0
2978,364917,0,1
2979,287182,1,0
2980,177477,1,1
2981,32129,0,0
2982,297184,1,1
2983,282262,0,1
2984,182212,1,1
2985,270175,0,0
2986,83362,1,1
2987,208706,1,1
2988,255749,1,1
2989,56343,0,0
2990,2155,1,1
2991,272514,0,0
2992,10979,1,1
2993,251546,0,0
2994,30805,0,0
2995,218403,1,1
2996,192503,1,1
2997,120792,1,1
2998,133540,1,1
2999,145255,1,1
3000,221297,0,0
3001,321863,0,0
3002,64049,1,1
3003,82454,0,0
3004,92192,0,1
3005,297242,1,0
3006,80956,1,1
3007,317433,0,0
3008,193419,0,1
3009,331127,0,0
3010,130442,0,0
3011,108525,0,0
3012,335397,0,1
3013,186760,0,1
3014,311424,0,0
3015,177985,1,1
3016,155597,1,0
3017,49685,1,1
3018,174161,0,0
3019,219532,1,1
3020,273640,1,1
3021,260946,0,0
3022,193377,0,0
3023,144179,0,0
3024,229824,0,0
3025,294017,0,0
3026,217018,1,1
3027,134567,1,1
3028,194157,1,1
3029,141390,1,1
3030,195736,1,0
3031,251173,1,1
3032,351138,1,1
3033,159860,1,1
3034,145332,1,1
3035,70733,0,0
3036,239195,1,1
3037,294195,0,0
3038,287188,0,0
3039,113754,0,0
3040,272182,0,0
3041,160814,0,0
3042,221442,0,0
3043,57977,0,1
3044,238255,0,0
3045,284727,1,1
3046,243828,0,0
3047,270509,0,0
3048,26966,1,1
3049,309890,0,1
3050,49460,0,0
3051,181132,1,1
3052,48048,1,1
3053,296829,0,1
3054,187148,0,0
3055,225978,1,0
3056,367750,0,0
3057,214068,1,0
3058,219537,1,0
3059,65087,1,0
3060,138769,1,1
3061,124824,0,1
3062,365107,1,0
3063,312892,1,1
3064,172813,0,0
3065,259001,1,0
3066,306876,0,1
3067,55937,0,0
3068,298512,1,1
3069,221966,0,1
3070,248408,0,0
3071,82155,0,1
3072,45899,1,0
3073,143588,1,1
3074,348522,0,0
3075,340415,0,0
3076,266760,0,1
3077,328329,0,0
3078,346146,1,0
3079,110461,1,1
3080,11796,0,0
3081,257061,1,1
3082,123724,0,0
3083,11971,0,0
3084,311374,0,0
3085,93541,0,1
3086,332830,0,0
3087,96836,1,1
3088,357012,0,0
3089,523,1,1
3090,11772,0,0
3091,34888,0,0
3092,34843,1,1
3093,3775,0,0
3094,331658,0,0
3095,53755,1,1
3096,117146,1,1
3097,225995,1,1
3098,7876,1,1
3099,270903,0,0
3100,315593,1,1
3101,7412,1,1
3102,13653,1,1
3103,109570,0,0
3104,69916,1,0
3105,181013,1,1
3106,105366,0,0
3107,198585,1,1
3108,312436,1,0
3109,109280,0,0
3110,342001,1,0
3111,218703,1,1
3112,142484,1,1
3113,110648,0,1
3114,157275,0,1
3115,360349,0,0
3116,305997,0,0
3117,320061,1,1
3118,36723,1,1
3119,38376,0,1
3120,268550,1,1
3121,347048,0,1
3122,293543,0,0
3123,313203,1,0
3124,42665,1,1
3125,144389,0,0
3126,119099,1,1
3127,227660,1,1
3128,113548,1,1
3129,22613,0,0
3130,201764,1,1
3131,81929,1,1
3132,177953,0,0
3133,358462,0,0
3134,338580,1,0
3135,337756,0,0
3136,243770,0,0
3137,80702,0,0
3138,240165,0,0
3139,210621,0,0
3140,270500,0,1
3141,264696,1,1
3142,185205,0,0
3143,48195,1,1
3144,69658,0,0
3145,200932,0,0
3146,345152,1,0
3147,135901,0,1
3148,321931,1,1
3149,60863,1,0
3150,80006,0,1
3151,147541,1,1
3152,174426,0,0
3153,44370,0,0
3154,217314,1,1
3155,138214,1,1
3156,198690,1,1
3157,102808,0,0
3158,29,1,0
3159,240055,0,0
3160,319412,0,0
3161,199793,1,1
3162,362786,0,0
3163,134378,0,1
3164,40009,0,0
3165,241477,0,0
3166,158571,1,1
3167,175847,0,1
3168,20174,1,1
3169,291228,0,0
3170,357961,1,1
3171,350971,0,1
3172,258502,0,0
3173,180260,0,0
3174,221329,1,0
3175,109357,0,1
3176,132152,1,0
3177,16607,0,0
3178,61406,0,0
3179,110932,0,0
3180,187581,1,0
3181,259748,1,1
3182,232239,1,1
3183,291924,1,0
3184,219482,0,0
3185,272490,0,1
3186,182608,0,0
3187,144247,1,0
3188,221192,0,0
3189,337766,1,1
3190,208210,0,0
3191,130915,1,1
3192,194428,1,0
3193,52346,0,0
3194,248371,1,1
3195,95895,0,0
3196,363002,1,0
3197,66722,0,0
3198,339899,0,0
3199,218440,0,1
3200,113460,0,0
3201,163400,0,1
3202,103284,0,1
3203,27350,1,1
3204,282565,1,1
3205,208302,0,0
3206,127059,0,1
3207,280697,1,1
3208,247417,0,1
3209,339982,1,0
3210,335916,1,0
3211,352203,0,1
3212,297512,0,0
3213,247891,0,0
3214,46647,0,0
3215,105643,1,1
3216,324794,0,1
3217,324418,1,1
3218,102821,1,1
3219,335767,1,1
3220,150147,0,1
3221,97481,0,0
3222,145448,0,0
3223,140239,0,0
3224,211995,1,1
3225,299600,1,0
3226,337869,1,1
3227,60734,1,0
3228,299903,0,1
3229,353731,0,0
3230,68029,1,1
3231,173900,1,0
3232,109039,1,1
3233,168753,0,0
3234,74559,1,0
3235,281066,1,0
3236,363776,1,1
3237,211366,0,0
3238,15854,0,0
3239,64368,0,0
3240,50927,0,1
3241,351780,0,0
3242,132342,0,1
3243,237247,0,0
3244,350099,0,1
3245,221543,1,0
3246,19962,1,1
3247,359946,0,0
3248,14566,1,0
3249,311274,1,1
3250,298259,0,0
3251,155622,1,1
3252,153,0,0
3253,345803,0,0
3254,272434,1,1
3255,100223,1,1
3256,266607,0,1
3257,259104,1,1
3258,353469,0,0
3259,155966,1,1
3260,355111,0,0
3261,33139,1,1
3262,100102,1,0
3263,345899,1,1
3264,61003,1,0
3265,294432,1,0
3266,134188,1,1
3267,304008,1,1
3268,153276,1,1
3269,286530,0,0
3270,31141,0,0
3271,303528,1,1
3272,80389,0,0
3273,159151,1,0
3274,285084,1,1
3275,207909,1,1
3276,150295,0,0
3277,329926,0,0
3278,36338,0,0
3279,292802,0,0
3280,145805,0,0
3281,46959,0,1
3282,162347,0,0
3283,321202,1,0
3284,37542,0,0
3285,302547,1,1
3286,350941,1,1
3287,157131,1,1
3288,57395,0,0
3289,63756,1,1
3290,236089,0,1
3291,39736,1,1
3292,50723,0,0
3293,65722,0,0
3294,161700,1,1
3295,367745,1,1
3296,75420,0,1
3297,278477,0,0
3298,260329,0,0
3299,247917,0,0
3300,61686,1,1
3301,309876,0,1
3302,108638,1,1
3303,335631,0,1
3304,280342,1,1
3305,63003,0,0
3306,150865,0,0
3307,184762,0,0
3308,257526,1,1
3309,243759,1,1
3310,358615,1,0
3311,88662,1,0
3312,70826,0,0
3313,373529,0,0
3314,260135,1,1
3315,209033,1,1
3316,338030,1,1
3317,180483,1,1
3318,324080,1,1
3319,274810,0,0
3320,69757,0,0
3321,173594,1,1
3322,93165,0,0
3323,278043,0,0
3324,112738,0,0
3325,318725,0,0
3326,160770,1,0
3327,369972,1,1
3328,126563,1,0
3329,239248,1,1
3330,140577,1,1
3331,133938,0,1
3332,112646,0,0
3333,199370,1,0
3334,230059,0,0
3335,250522,1,1
3336,210603,0,0
3337,177725,0,1
3338,343228,0,0
3339,58887,1,1
3340,160831,0,0
3341,342611,0,0
3342,22925,1,1
3343,164789,1,1
3344,234287,0,0
3345,109808,1,1
3346,298103,0,0
3347,187210,1,1
3348,6920,1,0
3349,341829,1,1
3350,152612,0,1
3351,155177,1,1
3352,205979,1,1
3353,278905,1,1
3354,110117,0,0
3355,199508,1,1
3356,370877,0,0
3357,5300,1,1
3358,146315,1,1
3359,121251,0,0
3360,142462,0,0
3361,27422,0,0
3362,77520,1,1
3363,360980,0,0
3364,117334,1,1
3365,208399,1,1
3366,247558,0,0
3367,2598,1,1
3368,95567,1,0
3369,264099,1,1
3370,34893,0,0
3371,270325,0,1
3372,68697,1,1
3373,209769,1,1
3374,144616,1,1
3375,160655,0,0
3376,199215,0,0
3377,17479,1,0
3378,132944,0,1
3379,74769,1,0
3380,330017,1,1
3381,266572,0,0
3382,180738,0,0
3383,316732,1,1
3384,209929,1,1
3385,149131,1,1
3386,210174,0,0
3387,12003,0,0
3388,338657,1,1
3389,266323,0,0
3390,189700,0,0
3391,142492,1,0
3392,40281,0,0
3393,288015,0,0
3394,199059,1,1
3395,142574,1,1
3396,148080,0,0
3397,85030,0,0
3398,168752,0,1
3399,367577,1,1
3400,130458,0,0
3401,34772,0,0
3402,279398,0,0
3403,172871,0,0
3404,163014,1,1
3405,116195,0,0
3406,3224,1,1
3407,274020,0,0
3408,79590,0,0
3409,26748,0,0
3410,281225,1,1
3411,26240,0,0
3412,7872,0,1
3413,83967,0,0
3414,210705,1,1
3415,119617,1,0
3416,238697,0,1
3417,245248,1,1
3418,192180,1,1
3419,178320,0,0
3420,154468,0,1
3421,272897,0,1
3422,323017,0,1
3423,339502,1,1
3424,125085,1,1
3425,69956,0,1
3426,321698,1,1
3427,210291,0,0
3428,121692,0,0
3429,20019,0,1
3430,269033,1,0
3431,89746,0,0
3432,185650,0,1
3433,124724,1,1
3434,337708,1,1
3435,62485,1,1
3436,257237,0,0
3437,146243,1,1
3438,81759,1,1
3439,349022,0,0
3440,233795,1,0
3441,311168,1,1
3442,56372,0,1
3443,129246,0,1
3444,119469,0,0
3445,308443,0,0
3446,157561,1,0
3447,207040,1,1
3448,351553,1,1
3449,15839,0,0
3450,178228,0,0
3451,107662,1,1
3452,12590,1,1
3453,160222,1,1
3454,225765,0,0
3455,61050,0,0
3456,22761,1,0
3457,104139,0,1
3458,190263,1,0
3459,80514,0,0
3460,293515,0,0
3461,61096,0,1
3462,189858,1,1
3463,86085,0,0
3464,294742,1,1
3465,366582,1,0
3466,296238,0,1
3467,267097,1,1
3468,346913,0,0
3469,129284,1,1
3470,182635,0,0
3471,121805,0,0
3472,223281,1,0
3473,346070,0,0
3474,303738,0,0
3475,271592,0,1
3476,239919,0,0
3477,161792,0,0
3478,159570,0,0
3479,126871,0,1
3480,44263,1,1
3481,257834,1,1
3482,140478,0,0
3483,238916,1,1
3484,62929,1,1
3485,97770,0,1
3486,52152,1,1
3487,144036,1,1
3488,286750,1,0
3489,198851,0,0
3490,149122,1,1
3491,104624,0,0
3492,18393,1,0
3493,372306,0,0
3494,335302,0,0
3495,37177,0,0
3496,347135,1,1
3497,322290,1,0
3498,182509,0,0
3499,326844,0,0
3500,120168,1,0
3501,69242,1,1
3502,20747,0,0
3503,175410,0,0
3504,297093,0,0
3505,108555,1,1
3506,285106,1,1
3507,24308,0,0
3508,216543,0,1
3509,198056,0,0
3510,21499,1,1
3511,357546,0,0
3512,293202,0,0
3513,190391,0,0
3514,364045,1,1
3515,242298,0,0
3516,309247,0,0
3517,52051,0,0
3518,152052,1,0
3519,43526,0,0
3520,309734,1,1
3521,185231,0,1
3522,242912,1,1
3523,19122,1,0
3524,149074,1,1
3525,325174,1,1
3526,355658,1,1
3527,176426,1,1
3528,314528,1,1
3529,174255,0,0
3530,223080,1,1
3531,152365,0,0
3532,198546,1,1
3533,234744,1,1
3534,322606,0,1
3535,57709,0,0
3536,355327,1,1
3537,31548,1,1
3538,72496,1,0
3539,233914,0,0
3540,301828,1,1
3541,22920,0,0
3542,214985,0,1
3543,259946,0,0
3544,302659,1,1
3545,44616,0,1
3546,129624,0,0
3547,144847,0,0
3548,76888,0,0
3549,52812,0,0
3550,134105,1,1
3551,91697,1,1
3552,96207,1,1
3553,208991,1,1
3554,207566,0,0
3555,45006,1,1
3556,65667,0,1
3557,67235,1,1
3558,290116,1,1
3559,7062,0,0
3560,270263,0,0
3561,153864,1,1
3562,198631,1,1
3563,240045,0,0
3564,96914,0,0
3565,3611,1,1
3566,292745,0,0
3567,260579,1,0
3568,143768,1,1
3569,24058,1,1
3570,210195,1,0
3571,107474,0,1
3572,190654,0,1
3573,299628,1,1
3574,310960,1,1
3575,288430,0,0
3576,6367,0,1
3577,170657,1,1
3578,298139,0,0
3579,201932,1,1
3580,14599,1,1
3581,315975,0,0
3582,25431,0,1
3583,2650,1,0
3584,314621,1,1
3585,23760,1,1
3586,534,0,0
3587,86025,1,1
3588,152250,0,0
3589,257361,0,0
3590,28587,1,0
3591,109623,1,1
3592,273475,0,0
3593,235533,0,0
3594,327313,1,1
3595,200235,0,0
3596,296856,1,1
3597,112608,0,1
3598,144767,0,1
3599,227210,0,0
3600,51502,1,1
3601,191874,0,0
3602,107315,1,1
3603,351584,1,1
3604,186933,0,0
3605,361717,1,1
3606,314839,1,1
3607,216227,1,1
3608,268956,0,1
3609,105237,0,1
3610,78749,0,0
3611,23895,0,1
3612,211431,1,0
3613,357293,0,0
3614,289008,0,0
3615,128027,0,0
3616,198869,0,0
3617,286271,1,1
3618,372301,0,0
3619,110514,0,0
3620,162189,0,1
3621,154465,1,1
3622,111057,1,1
3623,345541,0,0
3624,304775,0,1
3625,73128,0,1
3626,233855,0,0
3627,281074,0,0
3628,85658,1,1
3629,280836,0,0
3630,86298,1,1
3631,63009,1,1
3632,200913,1,1
3633,53425,1,1
3634,315089,0,0
3635,285637,0,0
3636,239366,1,0
3637,302703,0,0
3638,344253,0,0
3639,228430,1,1
3640,86850,0,0
3641,145840,0,0
3642,320772,0,1
3643,14619,1,1
3644,352020,1,1
3645,204545,0,0
3646,282095,0,0
3647,155069,0,0
3648,80257,0,0
3649,80637,0,0
3650,78739,1,0
3651,302787,0,0
3652,356843,1,1
3653,198430,0,0
3654,96221,1,0
3655,244804,1,0
3656,260761,1,1
3657,312322,0,1
3658,229848,0,0
3659,260733,0,1
3660,132468,0,0
3661,178199,0,1
3662,141388,0,1
3663,49835,1,1
3664,120766,1,1
3665,148900,1,1
3666,282789,1,0
3667,30073,1,1
3668,335791,1,1
3669,124765,1,0
3670,160383,0,0
3671,205205,1,1
3672,171443,0,1
3673,109491,0,0
3674,120231,0,0
3675,178469,1,1
3676,289129,1,1
3677,215133,0,0
3678,55880,0,0
3679,115483,0,1
3680,345937,1,0
3681,13755,0,0
3682,166264,1,1
3683,43807,1,1
3684,26323,1,1
3685,94929,1,0
3686,318467,0,0
3687,73403,0,0
3688,235582,1,1
3689,348467,1,0
3690,193233,1,1
3691,38300,1,0
3692,355270,1,0
3693,101402,1,1
3694,308445,0,0
3695,341220,0,0
3696,292917,0,1
3697,45079,1,1
3698,218196,0,0
3699,86570,0,0
3700,135321,0,0
3701,360797,0,0
3702,368157,1,1
3703,203072,1,1
3704,11985,1,1
3705,219816,0,1
3706,111349,1,0
3707,141282,1,1
3708,311122,1,1
3709,7733,0,0
3710,284974,0,0
3711,299419,0,0
3712,131370,1,1
3713,50073,1,0
3714,340904,0,0
3715,157088,0,0
3716,355769,1,1
3717,70275,0,0
3718,116245,1,0
3719,288414,0,0
3720,73371,1,1
3721,40999,1,0
3722,352619,1,0
3723,54602,1,1
3724,349672,1,1
3725,267239,0,0
3726,56072,0,0
3727,63922,1,1
3728,197592,1,1
3729,71627,1,1
3730,83378,0,0
3731,72399,0,0
3732,17090,1,1
3733,358210,1,1
3734,256959,0,0
3735,43382,0,0
3736,154236,1,1
3737,345434,1,1
3738,60611,0,0
3739,26803,0,0
3740,35311,1,1
3741,19865,0,0
3742,152530,1,1
3743,109027,0,1
3744,172333,0,0
3745,272456,0,0
3746,288697,0,0
3747,47562,0,0
3748,250345,0,0
3749,51748,0,0
3750,209027,1,1
3751,84915,1,1
3752,322431,1,1
3753,358343,1,1
3754,256262,0,1
3755,89047,0,0
3756,365534,1,1
3757,55922,1,1
3758,232684,0,0
3759,92450,1,1
3760,66231,0,0
3761,254509,0,1
3762,249679,0,1
3763,220775,1,1
3764,102584,1,1
3765,79025,1,0
3766,266843,1,1
3767,167634,0,0
3768,24071,0,0
3769,287933,1,0
3770,299303,0,0
3771,232328,0,0
3772,189383,1,1
3773,204404,1,1
3774,331835,1,1
3775,83718,1,1
3776,147106,0,1
3777,289512,0,0
3778,85777,0,0
3779,281574,1,1
3780,126929,1,1
3781,7202,1,1
3782,130004,1,0
3783,88030,1,0
3784,7517,0,1
3785,73722,1,1
3786,138147,1,1
3787,105621,0,0
3788,58258,0,1
3789,236764,0,1
3790,161085,1,1
3791,171418,1,1
3792,62382,1,1
3793,73782,0,0
3794,6466,1,1
3795,268347,0,0
3796,334532,0,0
3797,270682,1,1
3798,292876,0,0
3799,103418,1,0
3800,236756,1,1
3801,172638,1,1
3802,311753,1,1
3803,166082,0,0
3804,256143,0,0
3805,36931,0,1
3806,114033,0,0
3807,350377,0,1
3808,350030,0,0
3809,219742,0,0
3810,46137,0,0
3811,159170,0,0
3812,88988,1,1
3813,128961,1,1
3814,159579,0,0
3815,106111,1,1
3816,372222,0,0
3817,280852,1,1
3818,170625,1,1
3819,22163,0,0
3820,370727,1,0
3821,184032,1,1
3822,122050,0,1
3823,8925,0,0
3824,69882,0,0
3825,167882,1,1
3826,62177,0,0
3827,236950,1,1
3828,160267,1,1
3829,339202,1,0
3830,64621,0,0
3831,186802,1,1
3832,277444,1,1
3833,181631,0,0
3834,156285,0,0
3835,159679,0,0
3836,176396,0,1
3837,141762,1,1
3838,196944,0,0
3839,194218,0,0
3840,63748,1,0
3841,320390,0,1
3842,40359,0,0
3843,32799,0,1
3844,286847,0,0
3845,211949,1,1
3846,17581,1,1
3847,498,0,0
3848,100461,1,1
3849,274362,1,1
3850,124350,0,0
3851,67850,1,0
3852,247679,0,0
3853,51464,0,1
3854,320004,0,0
3855,46096,0,0
3856,177825,1,0
3857,108457,1,1
3858,45161,0,0
3859,156498,0,1
3860,221104,0,0
3861,348342,0,0
3862,141267,0,0
3863,332272,1,1
3864,164801,1,0
3865,51975,0,0
3866,268359,1,1
3867,243084,0,0
3868,112389,1,1
3869,341752,1,1
3870,150071,1,1
3871,329976,0,0
3872,208460,0,1
3873,86099,0,0
3874,60712,1,1
3875,148039,1,0
3876,8153,0,0
3877,337721,1,1
3878,46902,0,0
3879,56585,1,1
3880,208610,0,0
3881,39701,1,1
3882,71942,0,1
3883,361510,0,1
3884,65804,1,1
3885,192258,1,1
3886,41999,1,1
3887,293419,0,0
3888,148216,1,1
3889,161399,1,1
3890,158765,0,0
3891,169217,0,0
3892,270359,1,1
3893,164007,0,0
3894,129166,0,0
3895,170573,1,1
3896,175721,0,0
3897,83273,0,0
3898,116906,0,0
3899,30755,0,0
3900,7697,0,0
3901,246169,1,0
3902,331468,0,0
3903,9997,0,0
3904,8767,1,1
3905,284713,0,1
3906,152747,1,1
3907,236134,0,0
3908,353616,1,0
3909,332232,1,1
3910,46548,0,1
3911,271133,0,0
3912,103532,0,0
3913,6936,0,0
3914,335869,0,1
3915,160590,0,1
3916,269723,0,1
3917,207281,1,1
3918,178335,0,0
3919,166734,0,0
3920,27731,1,1
3921,350438,1,0
3922,276069,1,1
3923,136956,1,0
3924,203365,1,1
3925,18268,0,1
3926,168310,0,0
3927,239094,1,1
3928,51773,1,1
3929,37915,0,0
3930,83677,0,0
3931,75702,0,0
3932,348969,1,1
3933,245049,1,1
3934,307192,0,0
3935,34244,0,0
3936,223548,0,0
3937,116252,0,1
3938,143816,1,1
3939,297451,0,0
3940,338789,0,0
3941,147091,1,1
3942,369067,0,0
3943,124308,1,0
3944,346056,1,1
3945,282368,0,0
3946,122766,1,0
3947,129797,0,1
3948,181970,0,0
3949,161876,1,1
3950,354305,1,1
3951,47704,0,0
3952,151441,1,1
3953,267729,1,0
3954,230974,1,0
3955,93866,0,0
3956,102766,1,1
3957,321887,1,1
3958,40994,1,1
3959,190061,1,1
3960,240346,1,1
3961,88949,0,1
3962,240139,0,0
3963,372670,0,0
3964,294790,0,0
3965,150327,0,0
3966,88493,1,0
3967,15744,0,0
3968,181667,0,1
3969,138245,1,1
3970,360524,0,0
3971,240698,1,1
3972,81485,1,1
3973,38158,0,0
3974,39357,0,1
3975,13078,0,0
3976,354406,0,0
3977,357264,0,0
3978,217408,0,0
3979,3394,1,1
3980,159913,0,1
3981,9571,0,0
3982,287178,0,1
3983,32418,1,1
3984,13440,1,1
3985,12623,1,1
3986,282462,1,0
3987,352653,1,1
3988,363342,1,1
3989,183201,0,1
3990,55298,1,1
3991,296959,0,1
3992,1576,0,0
3993,145312,0,0
3994,37047,0,0
3995,165564,1,1
3996,237843,0,0
3997,41281,0,0
3998,252012,1,1
3999,272539,1,1
4000,154537,0,0
4001,260857,0,0
4002,167713,0,1
4003,21862,0,0
4004,106573,0,1
4005,337988,1,1
4006,2240,0,0
4007,89322,0,1
4008,27351,1,0
4009,113112,0,0
4010,115697,0,0
4011,173495,0,0
4012,218142,1,1
4013,300472,0,0
4014,267884,0,0
4015,147572,0,1
4016,73127,1,1
4017,117509,1,1
4018,134015,1,1
4019,197134,1,0
4020,270330,1,1
4021,246465,0,1
4022,161621,0,0
4023,98641,1,1
4024,319255,0,1
4025,90785,1,0
4026,248133,0,0
4027,204340,0,1
4028,264273,0,0
4029,138936,1,0
4030,121988,1,1
4031,249774,0,1
4032,186961,0,0
4033,50826,0,1
4034,269916,0,0
4035,157725,1,1
4036,342439,0,1
4037,208105,1,1
4038,81487,1,0
4039,25717,0,0
4040,309671,0,0
4041,177026,0,1
4042,356625,0,1
4043,80511,0,0
4044,192195,0,0
4045,145275,0,1
4046,349264,1,1
4047,352187,0,0
4048,290761,0,1
4049,101304,1,0
4050,358924,1,1
4051,305309,0,1
4052,372439,0,0
4053,128266,1,1
4054,327595,0,0
4055,4999,1,1
4056,279705,0,0
4057,56938,1,1
4058,87129,0,0
4059,125552,0,0
4060,230918,0,0
4061,255108,1,1
4062,216740,1,1
4063,132852,0,0
4064,191944,1,0
4065,220539,0,0
4066,4433,0,0
4067,91502,0,0
4068,171432,1,1
4069,191821,1,1
4070,5026,1,1
4071,326534,1,0
4072,31419,1,1
4073,28236,0,0
4074,174330,0,1
4075,328968,0,0
4076,89754,1,0
4077,293630,1,1
4078,8727,1,1
4079,309141,1,0
4080,370827,1,1
4081,327526,0,0
4082,342481,0,1
4083,4347,0,1
4084,262576,1,1
4085,368579,1,0
4086,37443,1,1
4087,113411,1,0
4088,14462,0,0
4089,350868,1,1
4090,1882,0,0
4091,252282,1,0
4092,205164,1,1
4093,343491,1,1
4094,109091,1,1
4095,348716,1,1
4096,114873,0,0
4097,208074,0,0
4098,259631,0,0
4099,183921,1,1
4100,314758,1,1
4101,184081,0,0
4102,308127,0,0
4103,275855,1,1
4104,280554,1,1
4105,311311,0,0
4106,322936,1,1
4107,227040,1,1
4108,131981,1,1
4109,160760,0,0
4110,296791,1,1
4111,124901,0,0
4112,124814,1,1
4113,163067,0,0
4114,87946,0,0
4115,250493,1,1
4116,25915,0,1
4117,144653,1,0
4118,59085,1,1
4119,158197,0,0
4120,284413,0,0
4121,359110,1,0
4122,19590,0,0
4123,302258,0,0
4124,170427,1,1
4125,121625,1,1
4126,324408,0,0
4127,2757,0,1
4128,267624,1,0
4129,147657,0,0
4130,361410,0,0
4131,159922,1,1
4132,255631,0,1
4133,64023,0,0
4134,213499,0,0
4135,183643,0,0
4136,176637,0,0
4137,307123,1,1
4138,6137,0,0
4139,64833,0,0
4140,83193,0,0
4141,128203,1,1
4142,350016,1,1
4143,318418,1,1
4144,132707,0,0
4145,362065,0,0
4146,104576,1,1
4147,245755,0,1
4148,24155,1,1
4149,12009,1,1
4150,24604,0,0
4151,99506,1,1
4152,247620,0,1
4153,98466,1,1
4154,238368,1,1
4155,278248,1,0
4156,289224,0,0
4157,206158,1,1
4158,38251,0,0
4159,162097,1,1
4160,237686,1,1
4161,204269,0,0
4162,175019,1,1
4163,39559,1,0
4164,193044,0,0
4165,22841,0,0
4166,192335,0,0
4167,272660,1,1
4168,351387,1,1
4169,346699,1,1
4170,46183,1,1
4171,37782,0,1
4172,326113,1,0
4173,131608,1,0
4174,318627,1,1
4175,17773,1,1
4176,234767,1,1
4177,308343,1,1
4178,6645,0,1
4179,318920,0,0
4180,313227,1,1
4181,353541,0,0
4182,294214,1,1
4183,211258,1,1
4184,323457,0,1
4185,188738,0,0
4186,169557,0,1
4187,198020,0,0
4188,193724,0,0
4189,165359,0,0
4190,186066,1,1
4191,88307,1,1
4192,299730,0,0
4193,72305,1,1
4194,131282,1,1
4195,91856,1,1
4196,52469,0,0
4197,198140,1,1
4198,238142,0,0
4199,75665,1,1
4200,138382,1,1
4201,373105,0,0
4202,35815,0,0
4203,327217,0,0
4204,148799,0,0
4205,104486,0,0
4206,218306,1,1
4207,229957,1,1
4208,102539,1,1
4209,47011,1,1
4210,91482,0,0
4211,64172,1,0
4212,133147,1,1
4213,207741,0,0
4214,105836,0,0
4215,171165,1,1
4216,162141,1,1
4217,146938,1,1
4218,147648,0,0
4219,1390,0,0
4220,160626,1,1
4221,307913,0,0
4222,466,0,0
4223,243840,0,1
4224,282580,0,1
4225,197793,1,1
4226,167849,0,0
4227,92225,1,0
4228,47034,0,0
4229,3092,0,0
4230,299860,0,0
4231,216311,1,1
4232,39458,0,1
4233,322672,0,0
4234,86485,0,0
4235,296603,1,1
4236,360089,0,0
4237,261075,0,0
4238,121437,0,0
4239,201381,1,1
4240,295368,0,1
4241,129444,0,0
4242,91928,0,0
4243,164064,1,1
4244,31736,1,1
4245,171419,0,0
4246,100185,1,1
4247,141600,0,0
4248,113471,0,1
4249,78713,1,1
4250,64508,0,0
4251,312150,0,1
4252,283736,0,0
4253,84697,0,0
4254,31936,0,0
4255,67374,1,0
4256,232264,1,1
4257,149018,0,1
4258,134083,0,1
4259,298396,0,0
4260,112234,1,1
4261,317675,0,0
4262,209202,0,1
4263,250705,0,0
4264,296188,1,1
4265,119897,0,0
4266,262578,1,1
4267,11371,0,1
4268,254594,1,0
4269,109674,0,0
4270,25581,0,0
4271,236851,0,1
4272,79260,1,0
4273,167232,0,0
4274,188464,0,0
4275,336776,1,1
4276,80699,1,1
4277,292707,0,0
4278,125977,0,0
4279,85311,0,0
4280,123625,0,0
4281,359855,0,0
4282,176570,1,1
4283,187477,0,1
4284,25282,1,1
4285,13691,0,0
4286,72159,1,1
4287,293755,0,0
4288,247650,0,1
4289,48842,1,1
4290,237668,1,0
4291,342398,1,0
4292,346562,0,0
4293,84649,0,0
4294,46051,0,0
